影片鍵,發布日期,格式鍵,類型鍵,系列鍵,業配判定鍵,觀看數,按讚數,留言數
3278,2025-09-08,2,1,0,3,230179,2142,81
3279,2025-09-08,1,5,15,3,491086,5876,315
3280,2025-09-09,1,7,25,1,202502,3351,163
3281,2025-09-09,2,5,0,3,68385,760,21
3282,2025-09-10,2,4,0,1,667570,6728,352
3283,2025-09-10,2,4,0,1,945785,10128,570
3284,2025-09-10,2,4,0,1,1726022,23756,911
3285,2025-09-10,1,5,0,3,1313258,16784,961
3286,2025-09-10,1,4,0,1,756955,11298,825
3287,2025-09-13,2,13,0,1,176001,2035,32
3288,2025-09-15,1,5,15,3,288759,3613,216
3289,2025-09-16,1,7,25,1,864314,10686,376
3290,2025-09-16,2,1,0,1,519158,3944,70
3291,2025-09-17,1,4,0,3,406658,5687,358
3292,2025-09-17,1,5,0,3,954957,12805,817
3293,2025-09-17,1,4,0,3,610654,9315,461
3294,2025-09-17,2,4,0,1,418229,4178,187
3295,2025-09-17,2,5,0,1,473002,7621,395
3296,2025-09-17,2,4,0,1,251273,2480,131
3297,2025-09-17,1,5,0,1,1076791,19189,1161
3298,2025-09-17,2,4,0,1,183100,2367,45
3299,2025-09-19,2,4,0,1,622953,7345,252
3300,2025-09-22,1,5,15,3,599185,6790,605
3301,2025-09-23,1,1,0,1,419233,7853,629
3302,2025-09-23,2,4,0,1,628204,7628,229
3303,2025-09-24,1,4,0,3,735325,11316,587
3304,2025-09-27,1,7,25,1,488176,5828,367
3305,2025-09-29,1,5,15,1,389026,4386,417
3306,2025-10-03,2,4,0,1,191465,2716,71
3307,2025-10-03,1,4,4,1,404911,4137,314
3308,2025-10-03,2,4,0,1,542065,5922,90
3309,2025-10-05,2,1,0,1,621754,7071,163
3310,2025-10-06,2,1,0,1,470645,8164,89
3311,2025-10-06,1,5,15,3,550655,6239,592
3312,2025-10-07,1,1,0,1,1388683,22049,1530
3313,2025-10-11,1,7,25,1,1879341,17666,856
3314,2025-10-13,1,5,15,3,371702,4832,383
3315,2025-10-14,1,1,0,1,199525,3043,434
3316,2025-10-14,2,5,0,3,150420,2334,83
3317,2025-10-16,2,4,0,1,502782,5281,127
3318,2025-10-16,1,5,0,3,690116,7925,610
3319,2025-10-18,2,1,0,1,108172,1365,74
3320,2025-10-20,2,4,0,1,147674,1801,56
3321,2025-10-20,1,5,15,1,532652,5615,462
3322,2025-10-21,1,5,0,3,797907,4783,427
3323,2025-10-27,1,5,15,3,1293184,9855,765
3324,2025-10-28,1,4,0,3,429947,3831,558
3325,2025-10-29,1,1,0,3,627102,7695,453
3326,2025-10-30,1,4,0,1,358477,2427,374
3327,2025-10-31,1,1,0,3,1139750,15517,1666
3328,2025-11-03,1,5,15,3,1116517,8288,1438
3329,2025-11-06,2,13,0,1,103641,832,24
3330,2025-11-06,1,4,4,3,180463,1670,178
3331,2025-11-07,2,1,0,1,111282,1312,32
3332,2025-11-07,1,4,4,3,440724,3394,261
3333,2025-11-10,1,5,15,3,1202314,31693,3086
3334,2025-11-12,2,1,0,3,26066,380,16
3335,2025-11-13,2,13,0,1,116375,1548,71
3336,2025-11-13,2,1,0,1,531468,1950,44
3337,2025-11-14,2,1,0,1,135893,2482,97
3338,2025-11-17,1,10,18,1,542944,5742,450
3339,2025-11-18,1,5,0,3,1422205,24711,1774
3340,2025-11-19,2,4,0,1,736275,7902,542
3341,2025-11-19,1,11,26,3,837902,14358,984
3342,2025-11-20,2,1,0,3,53639,658,9
3343,2025-11-21,1,7,25,3,446207,5738,383
3344,2025-11-21,2,1,0,1,51469,1038,18
3345,2025-11-22,1,10,18,1,563205,5750,878
3346,2025-11-25,1,11,26,3,1204318,25243,1711
3347,2025-11-25,2,11,0,1,47557,1041,20
3348,2025-11-28,2,4,0,1,96841,1180,32
3349,2025-11-29,1,11,26,3,656064,13096,841
3350,2025-12-02,1,10,18,1,1259791,11004,662
3351,2025-12-05,2,1,0,3,63391,1256,83
3352,2025-12-06,2,4,0,1,30832,477,6
3353,2025-12-09,1,11,26,1,563719,8485,566
3354,2025-12-10,1,4,0,3,798294,12899,567
3355,2025-12-15,1,10,18,3,663872,8229,423
3356,2025-12-17,1,10,18,1,315890,2781,226
3357,2025-12-17,2,1,0,1,35671,560,23
3358,2025-12-18,2,4,0,1,154773,1730,123
3359,2025-12-18,1,4,4,1,393043,4356,536
3360,2025-12-20,1,4,4,1,231306,2466,146
3361,2025-12-23,1,11,26,3,475955,8309,526
3362,2025-12-23,2,5,0,1,33560,498,6
3363,2025-12-24,2,13,0,1,70538,920,15
3364,2025-12-25,2,11,0,1,22859,397,5
3365,2025-12-29,1,1,0,1,1577858,6461,628
3366,2025-12-29,2,11,0,1,37576,754,6
3367,2025-12-30,1,11,0,3,1573043,16811,558
3368,2025-12-31,2,11,0,1,64846,749,18
3369,2026-01-03,2,11,0,1,45069,741,12
3370,2026-01-05,1,11,26,3,466286,7708,562
3371,2026-01-06,1,4,0,3,343556,3541,209
3372,2026-01-12,1,7,25,3,617136,9544,420
3373,2026-01-13,1,1,0,1,1405779,10855,877
3374,2026-01-15,1,11,26,1,646608,8259,484
3375,2026-01-19,1,8,13,1,911346,8372,645
3376,2026-01-21,1,11,26,3,529162,7731,321
3377,2026-01-23,2,1,0,1,150873,1522,37
3378,2026-01-23,1,11,26,3,381393,8358,638
3379,2026-01-26,1,5,0,3,551742,8784,668
3380,2026-01-28,2,1,0,1,76502,1374,20
3381,2026-01-28,1,8,27,3,695106,15613,7679
3382,2026-01-29,2,13,0,1,950462,14465,304
3383,2026-02-02,2,11,0,1,116788,1665,18
3384,2026-02-03,2,1,0,1,262665,3391,43
3385,2026-02-05,2,7,0,1,20213,271,11
3386,2026-02-05,2,11,0,1,379426,6049,100
3387,2026-02-05,1,11,26,1,536705,7445,328
3388,2026-02-06,2,1,0,1,56725,1262,21
3389,2026-02-07,2,14,0,1,405496,7240,240
3390,2026-02-08,1,1,0,1,428657,2859,234
3391,2026-02-10,1,11,0,3,660292,7920,217
3392,2026-02-11,1,4,0,3,515012,10179,515
3393,2026-02-25,1,4,4,1,592834,2533,240
3394,2026-02-26,2,4,0,1,94290,1862,115
3395,2026-02-26,1,1,0,3,602368,7967,409
3396,2026-02-26,2,1,0,1,195991,3711,154
3397,2026-02-26,1,4,0,1,340629,6401,839
3398,2026-02-27,1,1,0,1,289852,4315,359
3399,2026-02-28,1,1,0,3,558567,9903,992
3400,2026-03-03,2,4,0,1,326155,5120,192
3401,2026-03-03,1,5,0,1,527348,6431,276
3402,2026-03-04,2,4,0,1,640322,9807,129
3403,2026-03-04,2,2,0,1,203868,2731,203
3404,2026-03-04,2,4,0,1,273545,3574,138
3405,2026-03-05,2,4,0,1,767504,10632,573
3406,2026-03-05,1,5,0,1,162905,2694,307
3407,2026-03-05,2,4,0,1,88376,1090,36
3408,2026-03-05,2,4,0,1,146329,2200,61
3409,2026-03-05,1,2,0,1,444212,5185,450
3410,2026-03-06,1,5,0,3,1024259,9752,612
3411,2026-03-09,1,5,0,1,375844,4843,468
3412,2026-03-09,2,5,0,1,123324,2091,57
3413,2026-03-11,2,13,0,1,110510,1807,47
3414,2026-03-12,1,1,0,3,566960,6831,1206
3415,2026-03-17,2,1,0,3,26013,366,14
3416,2026-03-18,2,1,0,1,746219,11351,549
3417,2026-03-19,2,3,0,1,191023,3119,67
3418,2026-03-20,2,1,0,1,271138,1147,22
3419,2026-03-20,1,8,27,1,461018,16581,1162
3420,2026-03-21,2,1,0,1,537608,12137,182
3421,2026-03-22,2,1,0,1,1907866,34370,663
3422,2026-03-24,1,5,0,1,371186,4182,331
3423,2026-03-25,1,3,0,3,337132,4440,313
3424,2026-03-26,1,11,0,3,802653,9168,591
3425,2026-03-27,2,3,0,1,674323,13215,234
3426,2026-03-30,1,13,0,3,212752,3120,142
3427,2026-03-30,2,13,0,1,54695,1183,40
3428,2026-03-31,1,5,0,1,119922,844,89
3429,2026-04-08,2,4,0,1,554321,7236,219
3430,2026-04-08,2,3,0,1,532812,6955,161
3431,2026-04-09,1,5,0,1,2013243,23495,1086
3432,2026-04-10,2,4,0,1,310764,5014,136
3433,2026-04-10,1,5,0,1,295889,2401,325
3434,2026-04-14,1,10,18,3,720148,7493,478
3435,2026-04-15,1,8,0,3,310432,3509,269
3436,2026-04-16,1,4,0,3,210244,1567,250
3437,2026-04-16,2,13,0,1,152998,2078,35
3438,2026-04-27,2,6,0,1,102222,1824,141
3439,2026-04-29,1,8,27,3,419763,6551,522
3440,2026-05-05,1,13,0,3,448278,5551,360
3441,2026-05-06,1,2,0,1,834478,6412,354
3442,2026-05-08,1,4,0,3,718537,5621,658
3443,2026-05-12,1,10,18,1,3597658,66636,4796
3444,2026-05-12,2,4,0,1,303545,3181,96
3445,2026-05-13,2,4,0,1,382338,5499,269
3446,2026-05-13,2,10,0,1,293687,3263,108
3447,2026-05-14,2,10,0,1,909747,12482,461
3448,2026-05-14,1,4,0,3,622834,7948,1072
3449,2026-05-15,1,5,0,1,646286,9273,568
3450,2026-05-16,2,4,0,1,77110,813,12
3451,2026-05-16,1,4,4,3,249876,1167,221
3452,2026-05-17,2,4,0,1,127317,1864,58
3453,2026-05-21,1,13,0,1,449418,3809,535
3454,2026-05-21,2,3,0,1,66056,673,32
3455,2026-05-22,1,10,18,3,193140,2326,357
3456,2026-05-25,2,13,0,1,1941729,24025,741
3457,2026-05-26,1,11,28,3,1376328,21077,1717
3458,2026-05-27,2,11,28,1,934383,13015,162
3459,2026-05-29,1,3,29,3,1544088,35037,3582
3460,2026-05-30,2,4,0,1,150557,2527,118
3461,2026-05-31,2,1,0,1,227053,4248,105
3462,2026-06-01,2,3,29,1,50491,983,26
3463,2026-06-01,1,5,0,3,664047,9415,965
3464,2026-06-02,2,13,0,1,239424,3758,165
3465,2026-06-02,2,4,0,1,269325,4381,77
3466,2026-06-04,2,4,0,1,360298,2504,35
3467,2026-06-06,2,4,0,1,131511,2355,116
3468,2026-06-06,1,14,0,1,977611,10287,1088
3469,2026-06-09,2,4,0,1,124701,2035,39
3470,2026-06-09,1,4,0,1,540424,6319,411
3471,2026-06-10,2,4,0,1,130608,2003,55
3472,2026-06-11,1,3,0,3,849526,9542,1080
3473,2026-06-15,1,11,28,1,1601861,27608,2300
3474,2026-06-16,2,13,0,1,218023,3674,227
3475,2026-06-16,2,4,0,1,93171,1703,59
3476,2026-06-17,2,13,0,1,603906,10121,146
3477,2026-06-17,2,3,0,1,47521,665,23
3478,2026-06-21,1,1,0,3,933094,16954,705
3479,2026-06-23,2,4,0,1,106766,1881,39
3480,2026-06-24,2,4,0,1,85870,1888,35
3481,2026-06-25,1,4,4,1,244217,4039,486
3482,2026-06-25,2,4,0,1,61520,976,19
3483,2026-06-26,1,3,29,3,1252582,24224,2420
3484,2026-07-09,2,11,0,1,789073,11526,380
3485,2026-07-11,2,11,0,1,254083,4756,83
3486,2026-07-11,1,11,0,3,3807653,64550,5141
3487,2026-07-14,2,4,0,1,124414,2651,70
3488,2026-07-15,2,1,0,1,1267262,33363,383
3489,2026-07-17,2,4,0,1,756450,12004,691
3490,2026-07-19,2,11,0,1,156575,1855,46
3491,2026-07-20,1,13,0,3,907682,15353,1599
3492,2026-07-20,2,13,0,3,125326,1767,113
3493,2026-07-22,2,1,0,1,30544,489,11
3494,2026-07-22,1,4,4,1,319150,4057,329
3495,2026-07-22,2,4,0,1,82737,1510,68
3496,2026-07-23,2,5,0,1,102163,1567,87
3497,2026-07-24,1,3,29,3,1067576,20495,1636
3498,2026-07-28,1,11,28,3,1195094,20618,791
3499,2026-07-30,2,3,0,1,54378,1772,28
3500,2026-07-30,1,10,18,3,876704,11454,859
3501,2026-07-31,2,1,0,1,56241,2515,203
3502,2026-07-31,1,1,0,1,1100224,18806,971
3503,2026-08-02,2,11,28,1,181610,3591,38
3504,2026-08-03,1,4,0,3,297663,3830,423
3505,2026-08-05,2,1,0,1,860947,17819,226
3506,2026-08-06,2,8,13,1,380520,9207,265
3507,2026-08-10,2,4,0,1,236383,2830,106
3508,2026-08-11,2,4,0,1,300717,3912,231
3509,2026-08-14,1,5,0,3,1171361,21450,3508
3510,2026-08-14,2,5,0,1,66999,1611,37
3511,2026-08-15,2,1,0,1,206840,4687,222
